File_Name,Tempo,Label,Chroma_STFT_Mean,Chroma_STFT_Var,RMS_Mean,RMS_Var,Spectral_Centroid_Mean,Spectral_Centroid_Var,Spectral_Bandwidth_Mean,Spectral_Bandwidth_Var,Spectral_Rolloff_Mean,Spectral_Rolloff_Var,Zero_Crossing_Rate_Mean,Zero_Crossing_Rate_Var,Harmony_Mean,Harmony_Var,Perceptr_Mean,Perceptr_Var,MFCC1_Mean,MFCC1_Var,MFCC2_Mean,MFCC2_Var,MFCC3_Mean,MFCC3_Var,MFCC4_Mean,MFCC4_Var,MFCC5_Mean,MFCC5_Var,MFCC6_Mean,MFCC6_Var,MFCC7_Mean,MFCC7_Var,MFCC8_Mean,MFCC8_Var,MFCC9_Mean,MFCC9_Var,MFCC10_Mean,MFCC10_Var,MFCC11_Mean,MFCC11_Var,MFCC12_Mean,MFCC12_Var,MFCC13_Mean,MFCC13_Var,MFCC14_Mean,MFCC14_Var,MFCC15_Mean,MFCC15_Var,MFCC16_Mean,MFCC16_Var,MFCC17_Mean,MFCC17_Var,MFCC18_Mean,MFCC18_Var,MFCC19_Mean,MFCC19_Var,MFCC20_Mean,MFCC20_Var
disco.00005,107.6660156,disco,0.44804993,0.081806384,0.20692092,0.002887271,2722.744188,432474.9359,2569.340181,88645.23909,5471.916925,1674842.919,0.144628158,0.003816777,-0.000103114,0.021271724,-0.00131051,0.010751249,-24.794346,1546.6273,73.699776,575.6178,-11.751137,297.73404,28.307116,210.00677,6.2895517,124.058525,2.192185,109.36301,8.419753,107.8126,12.201461,74.30195,-4.0567737,67.59455,13.505849,54.063374,1.8663176,40.282314,-0.9272372,57.077114,0.5295492,36.26845,2.4682264,45.22333,-3.8063002,38.181126,-0.909492,42.392494,-0.9912822,67.083115,-3.4631002,78.20686,-0.9590253,66.48099,0.009427663,90.53342
disco.00006,123.046875,disco,0.47397533,0.07753499,0.19198646,0.002104554,2848.348404,148665.4748,2490.612887,79205.35926,5506.762809,831370.0449,0.163645214,0.00133956,-0.00033631,0.016931916,-0.001472208,0.01042264,-14.543533,955.2761,65.19524,292.11066,-19.888025,337.94534,31.507599,227.9983,-4.813732,139.48509,11.862863,84.108665,9.992636,123.63739,5.95998,68.63137,-3.7954333,61.936413,9.389119,72.3257,-4.3807454,62.37534,3.3440948,62.51547,-4.446671,48.172432,-1.271667,35.098095,-0.83688575,41.68957,-2.1939576,35.386063,-4.7313743,38.57408,-2.6106617,45.48928,-7.465981,52.653217,0.23117635,43.680523
disco.00007,129.1992188,disco,0.4315804,0.08280645,0.15965609,0.004896013,3098.981629,545001.3293,2728.194667,129213.839,6098.076557,1707833.43,0.140291549,0.002857352,1.23E-06,0.009579615,-1.77E-05,0.011924541,-53.397984,1763.6129,56.168243,780.22235,-6.3377185,326.6505,31.60354,318.04526,4.650695,131.55829,16.342302,105.67403,4.108255,86.49295,1.879274,88.75757,-0.3830157,57.94978,2.5021162,48.775517,-0.5431439,58.82415,0.96205246,49.29189,0.4904343,41.53082,-0.17256181,41.938015,-1.8130158,43.268677,-2.525263,48.43812,0.8234752,56.218685,-0.33644617,49.82363,0.56160456,62.47323,2.7676914,64.298
disco.00008,123.046875,disco,0.45427743,0.08679616,0.19054598,0.005629846,2801.648341,308752.2605,2423.623085,98316.77794,5445.745413,1173672.863,0.164312467,0.003136183,-0.00031672,0.010411842,-0.001087865,0.020736605,-32.53685,1605.6846,65.03932,414.23682,-26.7631,382.78195,30.297419,215.47388,5.6968384,163.6571,11.663855,124.2863,-2.2234917,137.82361,10.424505,80.77874,-2.3708775,95.77866,5.369945,74.75422,-3.8763738,98.21552,-0.86171305,58.520622,-0.21000408,67.58236,3.4739802,55.395477,-3.0500183,60.35988,0.36035383,75.14989,-0.93453026,64.948364,1.1829304,66.13998,0.022151062,76.60252,2.9284332,82.410835
disco.00009,129.1992188,disco,0.44201753,0.07858833,0.11906227,0.001898558,3016.962145,566728.632,2623.431121,170344.0529,5955.02148,1962936.278,0.170667703,0.004729189,-1.17E-06,0.005398239,-4.63E-06,0.005730718,-68.895966,4140.7554,63.11453,621.61444,-15.856375,537.3724,28.005142,155.77284,8.177577,151.93643,7.328402,73.4928,-4.928695,63.18475,9.491631,40.285297,-0.97325915,50.51023,-1.5965478,56.975685,-6.1844335,55.25473,-3.937838,49.920322,-1.1677248,46.981934,-6.5395308,39.590664,-6.168842,43.420547,-5.038086,30.161444,-4.4010987,42.496143,-5.3795643,40.42666,-1.6680163,42.970013,-0.8958844,46.86842
disco.00010,107.6660156,disco,0.43769088,0.0876447,0.23296298,0.003019145,2877.324969,337707.5383,2623.918774,76485.2958,5865.000034,1125130.745,0.150302636,0.003540322,-0.000240768,0.027385099,-0.001155389,0.012753081,-6.741961,1169.0997,61.12743,382.2542,-16.67887,295.7697,27.439548,128.01651,7.7315955,152.7769,16.011606,95.898285,4.645725,104.66954,11.44995,71.02434,0.34965786,61.83708,9.844837,57.830143,3.1930845,49.23336,5.0341797,65.4196,-1.8564599,50.917355,1.4827126,43.42534,0.9430884,59.78226,-0.43828094,59.955597,-0.7291096,72.65017,4.4444876,64.65456,-1.8468834,60.198586,-0.6079324,69.439255
disco.00011,95.703125,disco,0.37345177,0.09233721,0.1889526,0.002064276,3132.818575,627850.9981,3007.973384,110537.0902,6864.012426,1443283.238,0.130971155,0.005435386,1.50E-06,0.021327581,-1.45E-05,0.007036944,-41.29047,1510.9956,62.78995,518.3042,7.32552,356.13907,12.125385,173.95102,6.3655076,106.83665,9.256826,135.25082,3.0646756,123.56486,13.852242,75.2433,0.156727,71.58511,8.06884,60.878963,-2.6924903,70.4466,-7.219534,61.05337,-3.2404904,43.29398,-1.9239669,47.55542,0.51744145,41.864655,-3.1848865,44.91723,-5.542367,48.54459,-9.157989,36.96011,-10.66791,47.85449,-5.977643,55.861237
disco.00012,112.3471467,disco,0.42832074,0.091067106,0.17565948,0.003688635,2737.426247,488218.7784,2613.831915,129209.9363,5710.112,1875083.982,0.131499114,0.003875219,-0.000408383,0.014174297,-0.001005706,0.010668613,-57.933544,2366.7744,68.41913,672.23584,-15.22996,378.4439,23.4136,232.62572,14.886443,133.80771,13.217882,151.30017,2.1852021,89.15314,12.799521,76.27751,0.0543041,95.38877,12.769552,64.78605,0.014450002,72.2024,3.3858511,56.479614,0.84701234,54.094105,1.0500926,52.192955,0.5555304,43.442993,2.9854589,79.17221,2.8992279,78.091064,4.0180182,88.50165,0.52031,61.126514,1.9484714,66.454124
disco.00013,184.5703125,disco,0.42122516,0.08189173,0.17085291,0.00237074,3391.382979,591588.0909,3108.916435,87519.73233,7203.938934,1351710.138,0.159528999,0.004842912,-2.62E-06,0.01200067,-1.92E-05,0.008496206,-40.045956,2628.7722,56.216267,405.83005,23.69483,307.28732,31.939436,209.67476,2.4525623,113.49037,2.5685513,112.70993,-2.4853036,120.029945,3.1026106,55.76486,1.8834162,96.86993,3.3490376,65.40822,-0.000712596,44.99311,-1.5172743,52.15245,-2.4537697,41.423428,-5.0743437,42.83587,-3.6771395,35.756428,-7.851332,35.161953,-3.0459442,55.43844,-2.7846649,45.39632,-7.4949126,69.91158,-3.621192,67.0781
disco.00014,103.359375,disco,0.4361646,0.07605357,0.17381518,0.001182101,3087.386905,286503.9766,2812.593397,58423.62672,6529.785515,960811.6998,0.156306689,0.002704053,-0.000247562,0.016439367,-0.001480133,0.006419213,-23.899439,1056.8958,61.2246,370.1835,-0.9578399,173.43867,25.333397,115.65249,0.39232633,69.56356,6.0335965,82.51695,2.4903502,55.951645,6.1930246,38.368073,-0.3279418,59.711918,9.698276,68.19635,-5.509934,45.31748,1.0603336,38.88311,-2.4392185,48.542946,-0.5666569,37.818424,-1.5579768,38.878563,-0.8972914,32.34897,-6.7342577,32.515194,-3.7094347,38.1699,-4.45973,36.89293,-0.77120477,47.55122
disco.00015,123.046875,disco,0.41491163,0.07951906,0.2159784,0.002112953,2362.199995,691724.6305,2806.725962,318506.782,5439.015654,5153543.953,0.090227049,0.001557985,3.91E-06,0.02897512,-6.42E-06,0.006412147,-46.747044,2521.3489,103.70501,887.9992,22.142029,399.66635,9.226591,184.85216,2.2443237,145.4868,-4.804673,114.097206,4.799443,141.77063,0.9555883,56.47032,-9.410717,58.60327,-1.0700746,87.433014,-0.871984,59.839737,-5.2762437,49.933155,-1.757061,59.764603,-3.6551132,44.5912,-4.32101,39.49384,-0.08568109,35.843258,-2.498974,43.61224,0.5373708,32.7202,2.5190578,37.588688,-3.5439272,46.879646
disco.00016,123.046875,disco,0.43524903,0.08290802,0.20577256,0.001938384,2520.400967,520960.9109,2562.657872,182534.8662,5334.780947,2436501.196,0.114248084,0.002236052,-0.000110167,0.02133977,-0.001362165,0.010150031,-35.822617,1880.9122,83.805534,742.148,-2.9022396,316.93808,32.21156,166.67969,9.14292,77.5346,4.1839204,97.910965,0.13907087,88.397865,11.092201,60.41069,-2.8971179,59.65741,7.998059,49.941753,0.63171196,66.61379,3.6695678,45.071785,3.7780898,61.41093,4.0573974,41.666096,-3.283599,52.285427,0.10194922,68.835655,-3.8418798,56.086933,-0.49799684,57.013794,-3.4173274,56.913403,-0.7658111,64.06735
disco.00017,123.046875,disco,0.4044994,0.07936992,0.11612891,0.003510204,2564.319118,886671.208,2669.929254,294426.4301,5388.25525,3829241.218,0.120721025,0.004197173,-2.55E-06,0.003807011,-6.73E-06,0.009189921,-98.16172,3439.9233,92.40012,860.48596,2.656638,430.9886,19.368628,283.55927,3.5767448,190.20232,-1.7492285,140.34483,-1.7037683,73.6748,-3.180561,74.46806,-9.103617,77.64274,-4.0835686,53.949173,-5.186327,65.09632,-5.482036,52.550133,-4.2346816,46.62705,-3.767995,35.081394,-1.7102257,34.2162,-5.5827136,43.270554,-4.691309,29.959862,-2.7149432,38.92002,-1.8512951,59.283787,-3.1032028,30.024466
disco.00018,123.046875,disco,0.3698974,0.088152,0.1388271,0.002279391,3042.884603,454711.2346,3000.391639,111024.8049,6836.725377,1588978.599,0.143583388,0.00274982,-1.64E-06,0.008459154,-2.19E-05,0.006399573,-73.080666,3788.1284,71.74356,516.038,12.050658,556.2273,1.4259799,447.4215,4.533034,233.17546,10.859456,202.55028,3.8705072,172.70512,0.93731993,116.08684,-5.980537,135.78462,9.043951,90.11538,-2.3718376,92.01099,3.5550735,70.55933,-0.14401491,79.721985,3.1386452,71.98376,-0.051765412,70.64164,0.39516604,83.03795,1.1023955,69.47302,1.5201072,78.8126,2.2937436,91.67572,1.926727,98.41289
disco.00019,117.4538352,disco,0.44504184,0.082162306,0.1470512,0.003204013,2117.530159,923685.9052,2143.855211,558104.2605,4198.49998,4725761.675,0.10365535,0.002789953,-8.28E-06,0.010160713,-8.37E-06,0.006967276,-95.01546,8574.916,109.33993,1636.1003,-30.174461,858.0748,16.372013,254.25856,20.04211,303.54837,11.961959,68.01278,3.494607,109.31321,6.1797285,46.660717,5.2107387,33.55065,8.621324,36.766205,0.32790315,33.906902,0.37771294,36.63228,0.53311515,36.64622,-1.8017045,33.166927,0.9784214,29.257969,-0.05666805,31.757254,-3.6677232,34.66045,-2.1417725,30.04954,-3.651552,34.275352,-4.404169,32.920593
disco.00020,161.4990234,disco,0.34250626,0.08727184,0.12458624,0.000837819,2116.927275,515050.8151,2114.133669,193305.291,4349.140806,1977684.77,0.103262988,0.002213899,-1.14E-06,0.008587542,-6.29E-06,0.003503913,-104.11206,3020.0835,105.87217,1423.0132,-14.325321,438.83237,36.707123,234.27118,-10.336207,199.38026,16.793823,87.44446,-6.814497,76.576355,8.132146,74.4426,-4.4654417,66.64546,0.9764779,78.98702,-10.008007,77.835014,0.38178325,63.85354,-1.7023792,56.26196,2.9702125,55.6476,-0.89624214,48.23916,-3.0610397,39.758476,-4.454471,50.127926,-6.517132,48.23456,-8.449629,67.86987,-2.775557,63.80087
disco.00021,107.6660156,disco,0.4013674,0.08792212,0.11141668,0.002028402,3248.613332,683410.859,3305.004971,223022.6702,7422.285281,2754030.563,0.12404534,0.002022891,-5.79E-06,0.005700178,-7.38E-06,0.004481175,-115.042076,2542.1218,70.4221,481.9605,31.227121,818.98724,11.165527,250.71602,13.071171,125.806335,3.8847785,114.89458,1.8103958,51.55295,4.9750195,77.60959,-1.037005,78.17288,3.9301383,53.373447,-1.2841069,82.08801,-0.68819934,58.73312,-1.0692143,40.66934,-0.13310166,34.366005,-2.1552374,55.45072,-2.3191397,46.94763,-6.380521,59.79575,-5.3048534,72.17032,-4.9928303,40.885868,-3.8499856,46.07572
disco.00022,123.046875,disco,0.43654624,0.08960921,0.13689043,0.004296438,3708.046288,801585.9563,3249.645635,111956.9399,7808.592277,1698692.723,0.172886682,0.00832808,-1.31E-06,0.007747941,-1.25E-05,0.008016744,-71.92822,2086.0032,46.863697,456.25537,21.034687,224.54826,29.959738,185.01494,9.510751,139.75345,2.4001265,93.73651,8.2445135,77.58534,2.5220788,64.69955,-2.1479874,40.612198,0.45015383,62.318783,-0.22858356,53.007298,-1.5527982,48.873123,-3.6147015,35.775185,-3.8169127,39.56784,-5.290579,31.549437,-2.9202867,37.727352,-2.889933,62.781883,-1.7919189,46.068542,-0.71449226,59.320713,-0.98579246,55.34557
disco.00023,112.3471467,disco,0.43533102,0.08672074,0.17825629,0.001962595,3167.567655,700614.733,2934.89627,99923.33131,6730.141851,1983582.785,0.150978224,0.006583158,2.45E-06,0.015904719,-1.55E-06,0.008394163,-32.141384,2747.5112,60.04311,769.3866,3.3760169,405.19577,18.979391,378.8172,4.3343554,286.81485,0.6901734,182.72919,-2.0188446,166.1141,1.3335378,106.5436,-4.638999,88.54191,3.7953234,71.578514,-6.7361574,56.998657,-4.882986,38.689617,-2.334522,58.30502,-1.6842225,39.36048,-3.495149,47.614864,-2.6740205,44.671803,1.0040562,40.042866,4.012954,60.05407,4.695799,56.645386,5.8424954,49.892418
disco.00024,129.1992188,disco,0.3727271,0.081018865,0.1429801,0.003954701,2624.595373,342882.0867,2709.710233,130076.2906,5605.452493,2109877.151,0.120216505,0.001511862,-1.79E-06,0.009515357,-1.04E-05,0.008131896,-69.60469,2320.9795,83.0852,441.33557,-16.600288,305.43475,0.11959817,189.18683,7.4245605,104.59919,0.77001804,100.652916,1.3361762,74.99281,4.7021747,59.547714,-1.4133261,74.27564,3.3238108,66.513054,-2.874508,61.34015,-8.19904,65.2148,-5.7656546,47.905125,-0.25974402,41.628227,-3.2042058,36.198635,-1.8783047,49.50375,4.0469813,54.04409,3.6555672,43.767235,1.9048916,49.156075,3.6180546,55.753517
disco.00025,123.046875,disco,0.35800803,0.09377303,0.10791545,0.003411086,2410.182747,593134.6787,2575.801114,206266.1803,5080.48699,3102487.98,0.099660356,0.002511329,6.78E-07,0.003864388,-7.86E-06,0.008284125,-124.13812,4677.093,90.15503,894.65137,-11.326765,272.88632,10.933904,244.77559,-1.1476142,112.6172,-3.7609541,183.35124,-0.85937124,121.16587,-3.8346415,118.34561,-3.7020185,103.50584,-0.25868738,85.78397,-5.817556,73.67316,-3.438944,64.45414,-4.6311646,91.30279,-4.5604224,73.57372,-5.489603,50.092457,-5.1902394,36.904137,-4.594845,38.994884,-1.8010633,44.782352,-1.3215203,53.607117,-1.9682508,58.384445
disco.00026,117.4538352,disco,0.4012796,0.08621459,0.1430796,0.001534997,3043.48149,786591.6992,2969.132679,120353.181,6612.491956,2409180.018,0.131595762,0.005534577,-1.42E-06,0.011813663,4.56E-06,0.003865208,-68.01875,2679.4587,66.34894,545.1956,11.856791,323.79803,21.979221,342.04926,9.759335,166.01775,6.6914167,120.70797,1.5993632,132.50836,3.8091695,68.27084,0.9501347,72.61523,4.7700114,78.17099,-4.209759,61.758198,-0.064964734,52.233215,-1.2371032,53.41484,0.07545673,54.164673,-1.1339484,57.666702,-2.0654807,59.102306,2.5616038,63.297527,1.385966,66.58231,2.1798165,84.76945,2.2487326,79.8586
disco.00027,112.3471467,disco,0.48522693,0.08662296,0.11563887,0.003476067,2908.392061,1492491.251,2990.066467,268903.6859,6346.674306,4513540.76,0.101182977,0.005515485,3.99E-06,0.005667037,-1.05E-05,0.006573596,-155.79207,6614.249,60.578403,1233.5828,23.198116,1421.3635,31.210896,319.67386,25.073206,263.08508,16.914068,152.38382,9.436687,116.89721,8.456102,120.772285,5.326895,95.25725,6.55658,62.31314,5.768651,87.17001,3.919316,56.48996,7.570214,67.25643,2.174764,44.64025,4.4267545,54.177876,4.349401,47.346207,-0.01164071,39.905415,0.89301413,45.626076,-0.4827784,39.424,-4.772405,44.106415
disco.00028,123.046875,disco,0.48311153,0.08116916,0.17258045,0.003373623,3715.271351,1026497.185,3188.972878,83967.56233,7728.446461,1558272.661,0.198375115,0.013463714,8.49E-06,0.00977576,-2.77E-06,0.011766626,-20.47054,1682.9161,53.685226,431.49622,5.986028,365.1362,10.143614,205.37758,17.071463,125.94382,9.529998,60.4193,4.614295,74.28382,6.3984857,49.222862,-0.33377036,53.28072,1.7301813,64.15002,3.674026,80.74772,-0.77550477,40.41513,-5.8788238,47.649956,2.3292956,39.663475,0.36441222,31.259153,2.736544,30.63169,-0.5335291,32.87547,-1.2041613,31.591663,0.25082883,31.097311,-1.2707088,32.42116
disco.00029,103.359375,disco,0.38400295,0.09447139,0.14760602,0.003181741,3074.942778,384401.8801,3031.591697,119196.0921,6847.691823,2000140.863,0.138535927,0.00249477,1.90E-07,0.009503119,-1.27E-05,0.00772902,-58.948895,1845.5298,68.86537,337.7769,-8.465138,225.4288,3.6229227,186.62596,5.0786147,130.91843,3.2680032,111.38068,13.515597,94.65257,-1.3778012,86.85239,1.6619353,84.89835,3.7085092,74.88388,-3.7048085,85.370804,-0.3206618,55.340958,-2.831316,59.74083,-8.798557,63.508213,-4.4862633,60.36968,-6.401769,68.54801,0.46194544,77.06991,-2.2698903,94.19062,2.9837048,108.50016,-0.029095266,106.935844
disco.00030,135.9991776,disco,0.45015123,0.07986476,0.1700265,0.004634454,3167.833752,670950.4291,3047.736411,80131.58919,6935.373428,1698842.197,0.150775434,0.005944017,3.82E-06,0.012190976,-5.34E-06,0.011677066,-40.71369,2002.044,63.950912,436.34985,4.9026446,218.21887,16.339071,247.37901,12.110873,199.8402,9.339044,92.52784,4.542073,90.705765,5.188459,63.772125,-0.5900864,58.611443,-0.08363457,68.86343,2.9502366,51.463676,-1.4827312,40.728355,-1.76681,38.36764,-2.2777433,31.303202,-6.1221275,45.363346,-4.72145,33.38394,-4.7412624,31.17095,-5.762606,25.344149,-4.028023,25.110504,-5.362844,24.809029
disco.00031,123.046875,disco,0.41721252,0.083855145,0.11577097,0.00250869,3256.774035,388656.2762,2898.215061,93277.92816,6681.338253,1590540.548,0.173751843,0.002788243,-1.71E-06,0.006217454,-5.00E-06,0.005047412,-66.53787,2418.2937,58.332245,335.90173,-8.166878,258.94717,15.470134,235.42285,5.562298,141.94151,7.6851935,120.59795,4.067872,85.52429,-3.5916584,93.059525,-1.3340572,70.58148,1.6063354,50.662212,-5.4849215,50.98881,-3.744691,65.45558,-3.2479866,43.504726,-1.3403196,34.86611,-3.4429553,64.43907,-1.1913639,46.89935,-4.3740826,38.787117,-3.6462944,49.520832,-2.083611,55.270653,-0.30783325,57.154167
disco.00032,112.3471467,disco,0.36834496,0.09039023,0.11107334,0.004401648,2446.919077,490397.0991,2449.15984,215375.5406,4958.05749,2650020.053,0.123251175,0.00275459,8.35E-07,0.005120166,-7.51E-06,0.007899734,-123.297844,5875.572,86.988,957.06287,-22.510141,520.65717,6.945116,309.15903,8.464021,169.71706,12.645012,142.64078,-0.8519463,131.9628,-0.82992214,123.55083,-3.2559814,92.71968,2.6263626,72.52938,-0.7744256,61.989597,-0.42011017,63.305485,-3.8377392,62.309105,-5.6514516,57.908493,-1.8403051,53.978706,0.122950576,78.89276,-1.0549991,79.877075,4.496279,112.83444,-0.97895765,75.0599,-5.256925,120.27525
disco.00033,129.1992188,disco,0.39188722,0.08480685,0.15700106,0.001028822,2450.050075,407997.1389,2387.578409,175285.4407,5023.239978,1802725.13,0.124487173,0.001663793,-5.52E-06,0.014653816,1.56E-07,0.004250435,-57.78725,2170.91,86.559814,774.7964,-11.819299,452.30472,38.767338,222.2106,2.3642828,120.96111,8.827701,80.13486,-1.2815474,58.288513,9.920642,62.620625,-1.6515294,51.157513,9.84506,55.51581,3.010072,85.93129,7.5055075,85.545654,1.706142,75.19359,5.663954,65.32512,-0.69079125,59.198196,3.4501667,48.197514,0.13710961,54.575085,-0.9481053,55.9684,-2.637515,55.177513,1.6439537,67.512474
disco.00034,129.1992188,disco,0.35766307,0.08563842,0.12290352,0.002005465,3653.609029,318341.5924,3234.122384,61897.21712,7835.279793,555734.6106,0.18081285,0.003204393,-3.08E-06,0.007021587,-6.65E-06,0.00471037,-65.73728,1606.0488,52.81754,193.56218,16.57753,324.2951,12.564666,226.2879,5.615615,135.56381,8.381713,153.19037,-0.6212921,73.563614,-0.6169185,67.82111,-4.08178,71.13896,0.68237865,80.44345,-7.7812114,61.80711,-1.8877473,48.595524,-7.2482004,71.39532,-5.269082,42.87437,-3.0466483,52.01671,-4.3490624,65.71023,-2.5430973,61.357418,0.7262229,66.71853,-0.30856982,68.14921,2.931642,71.288574
disco.00035,123.046875,disco,0.40230754,0.08208877,0.15257478,0.00442172,3623.362917,917161.6676,3229.512746,107965.84,7702.858088,1904788.233,0.176336373,0.007325816,8.94E-07,0.008152793,-1.90E-05,0.010968074,-51.75625,1869.3795,55.674873,591.19226,11.394242,303.26895,7.4830647,174.29935,12.001969,123.19791,6.2593207,65.98483,4.351068,83.93393,4.309931,46.892548,-5.9392,55.752388,0.5639086,52.589184,3.5909505,94.6701,-2.3951561,48.025238,-5.825573,50.618313,-4.527664,32.642853,-7.016761,33.237316,-4.261119,43.359814,-1.7336328,50.53189,-2.142634,51.048943,-2.4910061,46.818336,-1.5428623,53.34694
disco.00036,135.9991776,disco,0.4345731,0.076215625,0.17313308,0.003021587,3347.884481,293062.6282,3013.05874,72054.45644,7056.886975,906794.6968,0.162030072,0.002492479,4.49E-06,0.011049157,6.38E-06,0.010527992,-23.528105,1582.4581,57.339836,291.72162,6.9995847,249.96965,16.54473,142.23769,5.509444,82.694336,11.861256,110.24493,1.690222,56.007256,5.464111,45.07302,2.7528167,47.91721,7.3399253,46.447094,1.9629223,41.507122,1.2683035,47.072952,-2.3431497,45.22742,-2.3224752,45.76993,0.10983907,36.87975,-0.14747861,43.706894,2.2753143,58.441517,1.5866369,55.186993,-1.8370482,41.649414,-2.4323509,46.817722
disco.00037,129.1992188,disco,0.45447177,0.08183552,0.16402617,0.003641879,3637.194459,486718.2581,3198.904772,61119.42081,7770.913335,1011333.314,0.190011269,0.005141264,-5.05E-06,0.01020808,-1.62E-05,0.009804871,-26.540968,1775.2827,52.054005,306.1207,4.17908,192.86336,12.8681,177.15628,16.743418,118.34683,10.1220455,68.51837,4.475881,67.50606,6.3246536,46.76884,1.1631846,34.418602,0.6498782,64.77049,4.6329284,90.996864,2.135936,32.39474,-3.3656242,48.99482,1.6337868,29.98687,-1.8838909,31.60714,-1.0865017,40.11994,-0.6747359,30.147423,2.392516,50.725082,4.171942,49.98753,2.8664565,49.57305
disco.00038,123.046875,disco,0.37060204,0.08675656,0.113154024,0.001886129,3353.272604,562125.6673,2986.859802,111760.026,7042.473218,1766465.763,0.168202128,0.00563727,-1.86E-06,0.005262149,-8.15E-06,0.005186038,-77.40928,1784.8878,52.196175,474.14212,-9.003092,484.9188,12.858372,299.26584,8.561959,166.20572,2.8917155,222.46965,8.934339,154.61755,4.0104017,98.46897,-7.3488426,90.13746,-2.2601588,92.549446,0.96073866,66.92591,-1.0447344,74.71916,-3.765554,61.893917,-3.5322583,55.74081,-2.4331365,71.09064,-4.8858886,105.56374,-1.854551,99.65359,-4.1734524,111.8405,-1.6650536,67.33131,3.506925,81.61902
